USER_ID,AGE_GROUP,GENDER,HAS_GENDER_REPORTED,REGION,YEAR_PATH_STARTED
U-7991804981648529098,35-39 ans,F,TRUE,Auvergne-Rhône-Alpes,2023
U-7700348094922136857,55-59 ans,F,TRUE,Pays de la Loire,2025
U-2146419324675482152,35-39 ans,Non renseigné,FALSE,Provence-Alpes-Côte d'Azur,2025
U-6746674049788612204,35-39 ans,F,TRUE,Auvergne-Rhône-Alpes,2023
U-5784287867442956786,30-34 ans,M,TRUE,Île-de-France,2025
U-3779713583959684862,30-34 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2023
U-8108072695332952343,55-59 ans,M,TRUE,Bourgogne-Franche-Comté,2023
U6713021104861758818,25-29 ans,M,TRUE,Nouvelle-Aquitaine,2023
U-3104010176769288912,25-29 ans,M,TRUE,Île-de-France,2024
U5417853787142898627,55-59 ans,Non renseigné,FALSE,Île-de-France,2024
U4340912353594377341,50-54 ans,F,TRUE,Pays de la Loire,2024
U7600770734389083744,25-29 ans,F,TRUE,Île-de-France,2025
U8619246944591974879,30-34 ans,F,TRUE,Île-de-France,2023
U4094055927221375649,30-34 ans,F,TRUE,Île-de-France,2023
U-2507876548418913625,40-44 ans,M,TRUE,Centre-Val de Loire,2022
U1569518258423483011,25-29 ans,F,TRUE,Île-de-France,2024
U2190797933790934445,45-49 ans,M,TRUE,Île-de-France,2025
U69756317799643535,30-34 ans,Non renseigné,FALSE,Bretagne,2022
U8603487024075989917,50-54 ans,M,TRUE,Bretagne,2025
U-4146579789534920271,20-24 ans,F,TRUE,Île-de-France,2025
U3924287827866917146,25-29 ans,Non renseigné,FALSE,Bretagne,2023
U-786596902160461966,45-49 ans,Non renseigné,FALSE,Normandie,2024
U7611263432896594140,25-29 ans,M,TRUE,Nouvelle-Aquitaine,2022
U5020106713321548255,30-34 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2024
U5940326803369324463,25-29 ans,Non renseigné,FALSE,Île-de-France,2022
U7489625834531916698,55-59 ans,M,TRUE,Occitanie,2025
U-5069972082572017750,35-39 ans,M,TRUE,Centre-Val de Loire,2025
U7567482894647418643,45-49 ans,M,TRUE,Hauts-de-France,2025
U-2127607362749670588,40-44 ans,F,TRUE,Île-de-France,2022
U1595258559368659382,30-34 ans,M,TRUE,Île-de-France,2023
U4699791538348067432,30-34 ans,M,TRUE,Grand Est,2023
U-196391768836317982,55-59 ans,M,TRUE,Grand Est,2022
U-3572082847977547976,25-29 ans,M,TRUE,Hauts-de-France,2025
U3729587733258163944,50-54 ans,F,TRUE,Nouvelle-Aquitaine,2022
U4026332459519857502,55-59 ans,Non renseigné,FALSE,Île-de-France,2024
U8884609213465384335,40-44 ans,M,TRUE,Normandie,2023
U7184481976141805533,25-29 ans,F,TRUE,Auvergne-Rhône-Alpes,2024
U-4563407526012337522,30-34 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2022
U5203616661465897469,25-29 ans,Non renseigné,FALSE,Bretagne,2023
U-7078737594414014120,40-44 ans,M,TRUE,Bretagne,2023
U733152024622635436,30-34 ans,Non renseigné,FALSE,Île-de-France,2022
U-9060063752219431504,60 ans ou plus,Non renseigné,FALSE,Île-de-France,2022
U2545128375983488071,40-44 ans,F,TRUE,Occitanie,2024
U8635597580661447998,25-29 ans,M,TRUE,Hauts-de-France,2022
U5558981122034316240,40-44 ans,Non renseigné,FALSE,Provence-Alpes-Côte d'Azur,2022
U6170828303860863875,30-34 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2025
U8645147492364639426,40-44 ans,M,TRUE,Île-de-France,2022
U4679667199114036674,30-34 ans,M,TRUE,Auvergne-Rhône-Alpes,2025
U-1913136704343055432,25-29 ans,Non renseigné,FALSE,Bretagne,2022
U-1919181254921279469,30-34 ans,M,TRUE,Île-de-France,2024
U5280896201776621028,30-34 ans,M,TRUE,Auvergne-Rhône-Alpes,2024
U-4209975830749268350,20-24 ans,M,TRUE,Auvergne-Rhône-Alpes,2025
U-1263357203663666582,40-44 ans,F,TRUE,Île-de-France,2022
U4590542104675059589,35-39 ans,F,TRUE,Île-de-France,2025
U-9058224218915432185,25-29 ans,M,TRUE,Île-de-France,2023
U2570398868790148218,35-39 ans,Non renseigné,FALSE,Île-de-France,2022
U-6127718079244566233,35-39 ans,F,TRUE,Normandie,2023
U-185398392247450533,25-29 ans,Non renseigné,FALSE,Provence-Alpes-Côte d'Azur,2022
U-5120854148238383293,35-39 ans,M,TRUE,Île-de-France,2024
U4802686548016749906,20-24 ans,M,TRUE,Hauts-de-France,2024
U-2009268963500666160,30-34 ans,Non renseigné,FALSE,Île-de-France,2022
U-4570610459620957118,45-49 ans,M,TRUE,Île-de-France,2022
U-2572217992704115725,45-49 ans,M,TRUE,Occitanie,2022
U2759302122116374254,45-49 ans,M,TRUE,Auvergne-Rhône-Alpes,2024
U-475437823557289330,30-34 ans,F,TRUE,Auvergne-Rhône-Alpes,2022
U-5057442496197186814,25-29 ans,F,TRUE,Auvergne-Rhône-Alpes,2024
U-1556033406573912932,25-29 ans,Non renseigné,FALSE,Normandie,2022
U-9196511433602282440,25-29 ans,F,TRUE,Hauts-de-France,2023
U2713350748803284055,30-34 ans,Non renseigné,FALSE,Provence-Alpes-Côte d'Azur,2022
U-8639586777940755614,30-34 ans,M,TRUE,Normandie,2025
U9093595658780214215,60 ans ou plus,M,TRUE,Île-de-France,2022
U-7203228573131675217,40-44 ans,Non renseigné,FALSE,Auvergne-Rhône-Alpes,2023
U-8592234804862608278,40-44 ans,M,TRUE,Île-de-France,2024
U7884674157535743583,25-29 ans,M,TRUE,Île-de-France,2025
U-364320164457956076,40-44 ans,F,TRUE,Grand Est,2025
U204886373250655416,35-39 ans,Non renseigné,FALSE,Île-de-France,2022
U4358880712426063145,30-34 ans,Non renseigné,FALSE,Île-de-France,2023
U-8712205456825058702,30-34 ans,M,TRUE,Hauts-de-France,2025
U2285666684570520056,35-39 ans,F,TRUE,Île-de-France,2023
U6838627236481796368,30-34 ans,M,TRUE,Île-de-France,2023
U-6453824225033666467,30-34 ans,F,TRUE,Île-de-France,2023
U-7713927373076580871,30-34 ans,F,TRUE,Centre-Val de Loire,2022
U272515560272116350,35-39 ans,M,TRUE,Grand Est,2022
U4274389564446220097,35-39 ans,F,TRUE,Île-de-France,2025
U3826691716609617528,40-44 ans,M,TRUE,Hauts-de-France,2025
U-3898456559804429466,35-39 ans,M,TRUE,Île-de-France,2025
U-8913054551496962214,30-34 ans,Non renseigné,FALSE,Île-de-France,2022
U-6201180183655336824,55-59 ans,F,TRUE,Normandie,2025
U-8053776619543803760,40-44 ans,F,TRUE,Île-de-France,2025
U-8848591266618237708,55-59 ans,M,TRUE,Île-de-France,2024
U-2615873638343231549,30-34 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2022
U-5598094145501901258,20-24 ans,F,TRUE,Auvergne-Rhône-Alpes,2025
U5669682574055959382,35-39 ans,M,TRUE,Île-de-France,2025
U1447752493824902461,40-44 ans,M,TRUE,Île-de-France,2022
U2870773968902908173,50-54 ans,M,TRUE,Hauts-de-France,2022
U5480380743682670528,25-29 ans,F,TRUE,Île-de-France,2024
U2704197883492642674,60 ans ou plus,M,TRUE,Île-de-France,2023
U6056746403501710780,30-34 ans,F,TRUE,Hauts-de-France,2025
U702578218129894169,20-24 ans,M,TRUE,Île-de-France,2024
U-590556621110864091,30-34 ans,F,TRUE,Île-de-France,2023
U-8873400726548691055,25-29 ans,M,TRUE,Normandie,2023
U4692768505188924075,45-49 ans,F,TRUE,Bretagne,2025
U4263253114686086051,35-39 ans,M,TRUE,Nouvelle-Aquitaine,2023
U3797078252915653018,40-44 ans,Non renseigné,FALSE,Auvergne-Rhône-Alpes,2022
U-9107478561401287789,50-54 ans,M,TRUE,Île-de-France,2022
U-8143738777649115776,30-34 ans,F,TRUE,Île-de-France,2023
U4908704144696460559,35-39 ans,Non renseigné,FALSE,Nouvelle-Aquitaine,2022
U1403315158306937032,25-29 ans,Non renseigné,FALSE,Île-de-France,2022
U7278549092643904066,30-34 ans,M,TRUE,Île-de-France,2023
U-101789907589358406,35-39 ans,Non renseigné,FALSE,Île-de-France,2023
U1217521072695281159,35-39 ans,Non renseigné,FALSE,Hauts-de-France,2022
U4001726672615129568,30-34 ans,M,TRUE,Île-de-France,2023
U1478419570542234782,30-34 ans,M,TRUE,Île-de-France,2022
U-4411379272762851278,35-39 ans,F,TRUE,Nouvelle-Aquitaine,2022
U-1033129459496009772,55-59 ans,M,TRUE,Île-de-France,2022
U-5830677333743070364,35-39 ans,M,TRUE,Île-de-France,2023
U-444075632160288671,20-24 ans,M,TRUE,Île-de-France,2023
U4055304250697894437,45-49 ans,M,TRUE,Nouvelle-Aquitaine,2022
U-7835362697011290238,30-34 ans,F,TRUE,Île-de-France,2024
U-4327937846243206736,25-29 ans,Non renseigné,FALSE,Occitanie,2023
U2014334865640248330,25-29 ans,M,TRUE,Île-de-France,2024
U8367504336705799891,35-39 ans,M,TRUE,Île-de-France,2024
U2961028877039101430,45-49 ans,Non renseigné,FALSE,Bretagne,2022
U2425811475083725029,30-34 ans,F,TRUE,Île-de-France,2025
U1075284682828586831,25-29 ans,F,TRUE,Auvergne-Rhône-Alpes,2024
U1771956093090975753,30-34 ans,Non renseigné,FALSE,Bretagne,2023
U-8792767494297366163,40-44 ans,M,TRUE,Île-de-France,2023
U-5415544150349494814,45-49 ans,F,TRUE,Île-de-France,2022
U2502526699347706904,30-34 ans,Non renseigné,FALSE,Nouvelle-Aquitaine,2022
U-865126821376775334,25-29 ans,M,TRUE,Centre-Val de Loire,2025
U-4121946905543932080,25-29 ans,F,TRUE,Île-de-France,2025
U3436871604620091007,30-34 ans,M,TRUE,Île-de-France,2023
U-6710463471889555726,35-39 ans,F,TRUE,Île-de-France,2022
U7844269309550755160,40-44 ans,M,TRUE,Île-de-France,2024
U-7935937480319208476,50-54 ans,Non renseigné,FALSE,Normandie,2023
U4988855562322788883,30-34 ans,M,TRUE,Occitanie,2024
U4683513144925747474,25-29 ans,M,TRUE,Hauts-de-France,2024
U-4680485375422332456,20-24 ans,M,TRUE,Île-de-France,2024
U-5848020405817350433,30-34 ans,F,TRUE,Occitanie,2022
U-1903122634999555752,35-39 ans,M,TRUE,Centre-Val de Loire,2025
U-3617153667142597851,30-34 ans,M,TRUE,Auvergne-Rhône-Alpes,2025
U-4721222838463289850,25-29 ans,Non renseigné,FALSE,Île-de-France,2022
U-3432751956803903047,30-34 ans,F,TRUE,Hauts-de-France,2022
U-3077888789785915845,45-49 ans,M,TRUE,Grand Est,2025
U2334236688524265209,40-44 ans,M,TRUE,Auvergne-Rhône-Alpes,2025
U5040903391076366410,25-29 ans,M,TRUE,Bretagne,2025
U-3944493337629813680,45-49 ans,F,TRUE,Centre-Val de Loire,2025
U-4482351175949788720,30-34 ans,F,TRUE,Hauts-de-France,2022
U-7892833761122949402,30-34 ans,F,TRUE,Île-de-France,2023
U-4771806394994225734,30-34 ans,F,TRUE,Occitanie,2023
U2889241507308909592,20-24 ans,M,TRUE,Centre-Val de Loire,2024
U6154991829758188991,40-44 ans,M,TRUE,Île-de-France,2022
U2223238667427731569,55-59 ans,Non renseigné,FALSE,Île-de-France,2022
U-4523787644893009474,30-34 ans,M,TRUE,Île-de-France,2023
U-4539289560108377121,40-44 ans,M,TRUE,Île-de-France,2024
U-7599991841652574875,40-44 ans,M,TRUE,Auvergne-Rhône-Alpes,2022
U-1750515728258027049,60 ans ou plus,M,TRUE,Île-de-France,2022
U-2900380001394190450,40-44 ans,Non renseigné,FALSE,Île-de-France,2022
U8729885319676067416,30-34 ans,F,TRUE,Auvergne-Rhône-Alpes,2022
U2269118626292170171,35-39 ans,F,TRUE,Île-de-France,2022
U7223136857618745884,35-39 ans,Non renseigné,FALSE,Île-de-France,2023
U-6340305031213679239,30-34 ans,M,TRUE,Île-de-France,2023
U9177836754005176779,20-24 ans,M,TRUE,Île-de-France,2024
U-4270239725861322984,25-29 ans,Non renseigné,FALSE,Île-de-France,2022
U8820364001985257899,25-29 ans,M,TRUE,Île-de-France,2025
U4663097679640030399,45-49 ans,F,TRUE,Île-de-France,2025
U-5255884765386366391,40-44 ans,M,TRUE,Occitanie,2024
U637383974623672106,20-24 ans,Non renseigné,FALSE,Bourgogne-Franche-Comté,2023
U5973581235079635567,50-54 ans,M,TRUE,Normandie,2024
U-120620772003334051,35-39 ans,F,TRUE,Hauts-de-France,2022
U-2459913653530304771,35-39 ans,M,TRUE,Nouvelle-Aquitaine,2025
U2557511669164221557,30-34 ans,F,TRUE,Île-de-France,2025
U5588911336152143477,30-34 ans,M,TRUE,Île-de-France,2024
U83914310896574571,25-29 ans,Non renseigné,FALSE,Île-de-France,2022
U-7600452916651312270,35-39 ans,Non renseigné,FALSE,Provence-Alpes-Côte d'Azur,2022
U-6705995222568599860,40-44 ans,Non renseigné,FALSE,Île-de-France,2022
U-2032353174790255619,35-39 ans,M,TRUE,Grand Est,2024
U-7768963194318419551,35-39 ans,Non renseigné,FALSE,Grand Est,2025
U2220117345461006591,50-54 ans,M,TRUE,Île-de-France,2022
U7242204036579501811,40-44 ans,M,TRUE,Île-de-France,2024
U2741407519630547413,35-39 ans,M,TRUE,Pays de la Loire,2023
U7625628816616857878,40-44 ans,F,TRUE,Auvergne-Rhône-Alpes,2022
U-8263964668874099514,40-44 ans,M,TRUE,Île-de-France,2022
U-1974536248374817259,25-29 ans,Non renseigné,FALSE,Normandie,2022
U386947541060541624,25-29 ans,M,TRUE,Occitanie,2024
U-3020423375696170104,30-34 ans,Non renseigné,FALSE,Île-de-France,2023
U7088034612160042835,40-44 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2022
U-2915964383224991006,25-29 ans,M,TRUE,Auvergne-Rhône-Alpes,2025
U-9156010776145131556,45-49 ans,F,TRUE,Île-de-France,2024
U8972864431487696922,25-29 ans,M,TRUE,Auvergne-Rhône-Alpes,2022
U9017120190909434003,20-24 ans,M,TRUE,Île-de-France,2025
U3595288669361733238,30-34 ans,Non renseigné,FALSE,Île-de-France,2022
U959213478404644449,35-39 ans,M,TRUE,Île-de-France,2024
U12680175798597781,35-39 ans,Non renseigné,FALSE,Hauts-de-France,2023
U-5737173329578323691,55-59 ans,F,TRUE,Auvergne-Rhône-Alpes,2022
U9077027643368849643,35-39 ans,M,TRUE,Île-de-France,2025
U-9179654709181257613,30-34 ans,F,TRUE,Bretagne,2022
U-7193219674629418693,25-29 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2025
U-3924478051161008626,50-54 ans,F,TRUE,Occitanie,2025
U8004925117743070895,35-39 ans,F,TRUE,Île-de-France,2022
U-9062063212260243604,40-44 ans,M,TRUE,Île-de-France,2022
U-245921282885107164,30-34 ans,M,TRUE,Île-de-France,2024
U-4454285874253371567,60 ans ou plus,M,TRUE,Provence-Alpes-Côte d'Azur,2023
U-3042492901388317888,35-39 ans,Non renseigné,FALSE,Île-de-France,2022
U-1249425288350554003,30-34 ans,Non renseigné,FALSE,Bretagne,2023
U8037794931722695759,40-44 ans,F,TRUE,Île-de-France,2022
U7456387424175856947,50-54 ans,F,TRUE,Île-de-France,2025
U1367322458432137139,50-54 ans,F,TRUE,Auvergne-Rhône-Alpes,2025
U-529157644196720852,35-39 ans,M,TRUE,Île-de-France,2023
U-3197447019056148095,50-54 ans,F,TRUE,Nouvelle-Aquitaine,2024
U1394556067568496694,55-59 ans,M,TRUE,Île-de-France,2022
U-5804958473572552060,35-39 ans,M,TRUE,Île-de-France,2025
U4528361970907926487,30-34 ans,M,TRUE,Occitanie,2022
U4314452086701405144,40-44 ans,F,TRUE,Auvergne-Rhône-Alpes,2023
U3635615436363467374,25-29 ans,F,TRUE,Île-de-France,2022
U-8523649414706279283,25-29 ans,Non renseigné,FALSE,Île-de-France,2022
U161567534845869458,25-29 ans,F,TRUE,Grand Est,2023
U2404019507905051676,30-34 ans,M,TRUE,Auvergne-Rhône-Alpes,2025
U-5075965364846346301,40-44 ans,M,TRUE,Hauts-de-France,2024
U2630566518857967194,30-34 ans,Non renseigné,FALSE,Île-de-France,2024
U-2262233825014144593,30-34 ans,Non renseigné,FALSE,Pays de la Loire,2022
U-1038623501391385032,30-34 ans,M,TRUE,Île-de-France,2025
U8985763843922563596,40-44 ans,M,TRUE,Île-de-France,2024
U-534867745733156116,30-34 ans,M,TRUE,Île-de-France,2023
U936833700744247267,25-29 ans,Non renseigné,FALSE,Pays de la Loire,2024
U-8555840316299994883,45-49 ans,F,TRUE,Pays de la Loire,2022
U-1840478537786353397,50-54 ans,M,TRUE,Nouvelle-Aquitaine,2024
U945462009644386965,30-34 ans,M,TRUE,Nouvelle-Aquitaine,2022
U-7822137355690971408,50-54 ans,M,TRUE,Centre-Val de Loire,2023
U7769280370422625652,55-59 ans,F,TRUE,Île-de-France,2022
U754444261976220386,40-44 ans,M,TRUE,Île-de-France,2025
U5297749035297767482,25-29 ans,M,TRUE,Île-de-France,2023
U-5745289630715396554,25-29 ans,Non renseigné,FALSE,Île-de-France,2022
U8604261295333413832,25-29 ans,Non renseigné,FALSE,Hauts-de-France,2022
U1519858115976553800,25-29 ans,Non renseigné,FALSE,Auvergne-Rhône-Alpes,2023
U4674569341127031845,35-39 ans,M,TRUE,Île-de-France,2024
U8363987176353540147,35-39 ans,M,TRUE,Île-de-France,2023
U3655718540620662799,35-39 ans,M,TRUE,Auvergne-Rhône-Alpes,2024
U1016817763884507953,50-54 ans,M,TRUE,Île-de-France,2024
U-6742544998311641998,20-24 ans,F,TRUE,Île-de-France,2022
U2626911550387753419,30-34 ans,M,TRUE,Île-de-France,2024
U3357978274823813077,45-49 ans,F,TRUE,Île-de-France,2025
U6870271149444330401,30-34 ans,Non renseigné,FALSE,Île-de-France,2022
U4748855835760724857,40-44 ans,M,TRUE,Hauts-de-France,2022
U-8989994532155647243,25-29 ans,M,TRUE,Grand Est,2025
U8280101471815518874,25-29 ans,Non renseigné,FALSE,Provence-Alpes-Côte d'Azur,2022
U-2571798207641554374,25-29 ans,M,TRUE,Bretagne,2023
U6034487587319627693,35-39 ans,M,TRUE,Île-de-France,2022
U6375339383842400538,45-49 ans,M,TRUE,Auvergne-Rhône-Alpes,2024
U-7606609718938387909,50-54 ans,Non renseigné,FALSE,Nouvelle-Aquitaine,2022
U-9142350863660324997,40-44 ans,Non renseigné,FALSE,Normandie,2022
U-4118594960489826703,35-39 ans,F,TRUE,Pays de la Loire,2025
U5397677381242180609,35-39 ans,Non renseigné,FALSE,Île-de-France,2022
U2720562492391503505,40-44 ans,Non renseigné,FALSE,Auvergne-Rhône-Alpes,2022
U4212311512870837440,40-44 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2022
U8976034211547957805,30-34 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2024
U2850926798161769620,30-34 ans,M,TRUE,Île-de-France,2023
U137694827792974718,50-54 ans,M,TRUE,Grand Est,2024
U226317926091645833,30-34 ans,F,TRUE,Hauts-de-France,2023
U-5263067381402345779,35-39 ans,Non renseigné,FALSE,Île-de-France,2022
U-8453438646370752223,25-29 ans,Non renseigné,FALSE,Île-de-France,2022
U5797649935869354748,40-44 ans,F,TRUE,Nouvelle-Aquitaine,2025
U-9158191428515673192,30-34 ans,F,TRUE,Bretagne,2025
U450163719363616371,30-34 ans,F,TRUE,Normandie,2024
U8679930080004119510,45-49 ans,Non renseigné,FALSE,Île-de-France,2022
U-2911387162724956020,30-34 ans,Non renseigné,FALSE,Grand Est,2022
U-2836852420199679068,45-49 ans,F,TRUE,Île-de-France,2022
U5571184005515218731,30-34 ans,Non renseigné,FALSE,Pays de la Loire,2023
U8322397955603850258,35-39 ans,F,TRUE,Île-de-France,2023
U3490313422235589068,30-34 ans,Non renseigné,FALSE,Île-de-France,2023
U8137114967508495956,25-29 ans,Non renseigné,FALSE,Île-de-France,2022
U4197551814284663621,40-44 ans,M,TRUE,Île-de-France,2023
U-414461630500884019,35-39 ans,M,TRUE,Nouvelle-Aquitaine,2025
U-1956132102010667179,40-44 ans,M,TRUE,Auvergne-Rhône-Alpes,2025
U5941528671837317653,30-34 ans,Non renseigné,FALSE,Nouvelle-Aquitaine,2023
U-8575228808643990106,55-59 ans,F,TRUE,Île-de-France,2022
U-4844218552139680094,25-29 ans,M,TRUE,Île-de-France,2023
U-866849389588546511,30-34 ans,F,TRUE,Île-de-France,2025
U-5354567960182846597,25-29 ans,M,TRUE,Île-de-France,2022
U-506680390726554013,40-44 ans,M,TRUE,Auvergne-Rhône-Alpes,2025
U6534041324285313090,30-34 ans,M,TRUE,Île-de-France,2024
U-3862303394335130990,35-39 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2024
U2722926500021676045,25-29 ans,Non renseigné,FALSE,Auvergne-Rhône-Alpes,2023
U-9154060749004698463,35-39 ans,M,TRUE,Occitanie,2024
U-4689612325925629388,50-54 ans,F,TRUE,Île-de-France,2025
U552922164062969141,25-29 ans,F,TRUE,Bretagne,2024
U-837869999771407626,40-44 ans,M,TRUE,Île-de-France,2022
U1662818647382483952,30-34 ans,M,TRUE,Grand Est,2024
U908500943863443518,25-29 ans,F,TRUE,Île-de-France,2023
U4960071890976024250,30-34 ans,M,TRUE,Pays de la Loire,2024
U-4154011311909866213,35-39 ans,M,TRUE,Hauts-de-France,2024
U5891468858539017072,40-44 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2025
U4522535049182749969,40-44 ans,M,TRUE,Île-de-France,2023
U-326245750495662061,40-44 ans,M,TRUE,Île-de-France,2022
U4096849993311319278,35-39 ans,M,TRUE,Auvergne-Rhône-Alpes,2022
U1007337188215940991,40-44 ans,M,TRUE,Île-de-France,2022
U-1238663364729131156,25-29 ans,F,TRUE,Île-de-France,2025
U-8685129035711286739,20-24 ans,M,TRUE,Hauts-de-France,2024
U-4934911979582602323,45-49 ans,F,TRUE,Normandie,2024
U4035207313634149057,40-44 ans,F,TRUE,Île-de-France,2023
U1808879768690679093,55-59 ans,M,TRUE,Île-de-France,2023
U6595927304551286079,20-24 ans,M,TRUE,Occitanie,2025
U-5923829377191551351,25-29 ans,M,TRUE,Grand Est,2023
U-7859374300759299029,45-49 ans,M,TRUE,Grand Est,2024
U-554277309782049638,30-34 ans,Non renseigné,FALSE,Hauts-de-France,2023
U772502932085055531,50-54 ans,M,TRUE,Île-de-France,2025
U8716047457310252953,35-39 ans,F,TRUE,Île-de-France,2023
U617700246644439284,35-39 ans,Non renseigné,FALSE,Île-de-France,2023
U5584042454101145721,35-39 ans,Non renseigné,FALSE,Île-de-France,2025
U-9105705926520035033,30-34 ans,M,TRUE,Île-de-France,2022
U5029480661083413850,30-34 ans,F,TRUE,Nouvelle-Aquitaine,2024
U8931767758096314702,45-49 ans,Non renseigné,FALSE,Île-de-France,2022
U379840048171222128,25-29 ans,F,TRUE,Île-de-France,2024
U8637335817158356565,30-34 ans,Non renseigné,FALSE,Île-de-France,2022
U-1735683008822617023,35-39 ans,M,TRUE,Centre-Val de Loire,2024
U1726476781297148791,50-54 ans,M,TRUE,Île-de-France,2023
U-6499998433992120062,40-44 ans,Non renseigné,FALSE,Île-de-France,2023
U-416599143959356211,25-29 ans,M,TRUE,Nouvelle-Aquitaine,2022
U6197367700309086487,35-39 ans,M,TRUE,Normandie,2022
U2163131296241432599,35-39 ans,M,TRUE,Île-de-France,2022
U6274764013768701656,30-34 ans,M,TRUE,Grand Est,2025
U5084643854662669054,30-34 ans,M,TRUE,Île-de-France,2025
U-1445163801965163990,30-34 ans,M,TRUE,Auvergne-Rhône-Alpes,2022
U6532985168853490514,30-34 ans,Non renseigné,FALSE,Île-de-France,2023
U7896815563777601046,35-39 ans,M,TRUE,Île-de-France,2022
U-5320159480838073104,35-39 ans,M,TRUE,Île-de-France,2025
U-9122715023028738105,30-34 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2023
U364567843830394953,30-34 ans,M,TRUE,Nouvelle-Aquitaine,2022
U71229438666642978,35-39 ans,M,TRUE,DROM,2023
U-2005109094369597904,30-34 ans,Non renseigné,FALSE,Île-de-France,2022
U-8219812503262958464,45-49 ans,M,TRUE,Île-de-France,2024
U6471065384628125437,45-49 ans,Non renseigné,FALSE,Grand Est,2023
U-5928131183741148010,40-44 ans,M,TRUE,Île-de-France,2023
U-537251960956386412,25-29 ans,M,TRUE,Auvergne-Rhône-Alpes,2024
U4330893044773286174,40-44 ans,F,TRUE,Pays de la Loire,2022
U-8185196742085121847,25-29 ans,F,TRUE,Île-de-France,2024
U8968484896608298946,30-34 ans,F,TRUE,Hauts-de-France,2024
U4210899518055453773,30-34 ans,M,TRUE,Île-de-France,2022
U2283806321044833464,30-34 ans,F,TRUE,Auvergne-Rhône-Alpes,2022
